shipinfo,发电机功率,主机平均转速,增压器转速,气缸排气量,气缸冷却水温度,燃料油量,柴油量,活塞冷却水温度,机油温度,减速箱油压,增压器压强,海水温度,机舱温度,发动机状态,增压器状态,气缸状态,油箱状态,更新时间
413329331,25.704,5824.4,6033.6,46.370,35.290,1257.1,1219.2,57.333,84.392,50.165,95.388,24.571,30.524,良,良,良,差,2019-04-17/23/44
413329332,19.035,2002.9,3370.3,49.929,35.300,1484.7,209.91,51.793,78.446,80.780,62.382,27.338,28.969,中,中,中,良,2019-04-17/23/44
413329333,28.747,4649.2,3869.2,48.422,22.850,1362.1,646.43,53.706,86.959,71.625,73.063,34.176,26.392,良,中,差,良,2019-04-17/23/44
413329334,17.555,3945.1,3953.4,46.150,21.134,944.61,631.90,45.211,88.305,72.603,60.325,37.315,32.033,良,中,中,良,2019-04-17/23/44
413329335,10.042,2518.6,6286.0,34.363,22.361,573.20,769.18,39.155,86.640,77.138,90.315,34.510,25.798,良,良,优,良,2019-04-17/23/44
413329336,28.573,2556.2,2937.4,21.298,26.243,1252.4,455.61,49.604,81.596,71.072,50.993,37.994,30.560,差,中,中,中,2019-04-17/23/44
413329337,25.780,3075.3,3708.5,42.604,30.978,1363.1,1274.0,60.001,84.854,66.969,66.542,27.524,25.573,中,优,良,良,2019-04-17/23/44
413329338,27.299,2887.3,2541.2,23.707,21.615,1331.6,264.88,49.280,75.733,88.656,67.775,21.949,35.811,良,良,优,中,2019-04-17/23/44
413329339,27.307,2221.5,4952.4,31.036,23.927,1104.4,392.34,46.011,77.835,51.191,62.794,26.949,27.204,中,优,良,良,2019-04-17/23/44
413329341,26.972,3236.9,2953.5,35.245,20.996,652.99,705.72,40.117,83.169,50.182,68.721,32.289,32.986,中,中,中,优,2019-04-17/23/44
413329342,21.978,5279.9,6174.3,37.511,23.094,1288.3,875.92,54.525,89.659,66.738,51.762,24.366,39.628,中,中,优,良,2019-04-17/23/44
413329343,21.660,4464.1,2551.3,10.697,20.976,1068.7,953.06,50.904,77.119,63.896,57.236,39.100,35.491,差,中,良,中,2019-04-17/23/44
413329350,27.648,4797.4,6430.1,23.087,24.301,1030.2,569.53,46.299,84.384,81.345,87.145,25.920,38.509,良,差,良,差,2019-04-17/23/44
413329360,20.167,3943.7,6463.0,38.443,30.360,1200.9,982.96,53.847,89.324,68.477,67.539,39.327,28.408,中,差,中,差,2019-04-17/23/44
413325655,18.945,4086.7,2181.1,44.075,33.789,1170.8,1044.1,53.857,88.870,60.406,52.062,21.634,28.047,良,中,差,良,2019-04-17/23/44
413325660,19.653,4725.3,3822.2,28.802,23.540,933.05,1080.1,49.462,84.955,54.770,60.430,21.767,27.878,中,良,中,中,2019-04-17/23/44
413329378,17.123,3302.3,6933.3,40.139,30.440,739.05,274.33,37.524,79.892,63.953,88.976,26.645,38.154,良,中,良,良,2019-04-17/23/44
413329390,11.527,3161.8,2290.2,31.015,27.901,508.11,331.21,33.474,75.869,52.438,58.575,21.288,39.198,良,优,中,中,2019-04-17/23/44
413329420,16.394,3106.8,3331.2,16.026,24.412,1422.3,1216.3,60.608,71.476,88.398,67.039,26.251,39.646,差,中,中,良,2019-04-17/23/44
413329450,10.324,2351.8,3568.8,33.721,27.996,1396.0,1145.2,59.372,85.054,60.574,78.392,24.643,30.637,中,差,中,中,2019-04-17/23/44
413329456,23.881,5132.6,6418.0,29.749,21.180,1288.6,551.80,51.29,78.888,82.286,68.676,31.982,29.755,差,中,良,良,2019-04-17/23/44
413329460,14.320,4009.3,5807.0,48.610,31.612,800.76,420.52,40.220,76.887,67.289,63.057,22.820,30.557,中,优,差,差,2019-04-17/23/44
413325760,28.396,3717.5,5475.6,43.664,28.757,534.35,317.66,33.863,77.112,55.651,68.727,24.262,37.723,良,良,良,良,2019-04-17/23/44
413325761,21.418,2760.2,3217.7,24.646,24.816,786.04,281.91,38.539,75.524,88.826,70.283,33.779,28.409,良,良,中,良,2019-04-17/23/44
413325770,10.270,3069.8,5026.2,31.428,26.578,971.02,670.99,46.130,74.537,77.899,56.399,30.054,27.618,中,中,中,中,2019-04-17/23/44
413329480,23.489,2427.2,5728.5,42.462,33.424,1423.9,983.02,58.308,87.434,84.451,63.641,31.887,36.288,中,良,良,中,2019-04-17/23/44
413325775,14.746,3670.8,3606.8,36.528,29.703,504.36,246.46,32.551,80.448,74.157,64.835,34.291,34.486,优,良,中,中,2019-04-17/23/44
413325780,26.726,5786.5,4713.4,25.772,24.308,1111.9,620.22,48.440,74.129,57.941,90.904,28.048,39.484,中,良,中,良,2019-04-17/23/44
413325800,25.506,4710.8,2298.3,20.735,25.684,957.33,727.92,46.425,87.126,53.430,67.197,32.611,26.821,中,差,中,良,2019-04-17/23/44
413325805,24.655,5038.5,6342.0,19.552,21.811,1002.7,629.02,46.344,77.521,77.478,68.722,34.951,28.132,中,良,中,良,2019-04-17/23/44
413325811,25.543,5344.0,2871.8,12.932,23.696,1419.5,1052.0,58.91,74.323,57.272,54.048,39.336,25.965,优,中,中,中,2019-04-17/23/44
413325813,20.756,2067.2,6084.6,32.369,27.699,1232.2,864.08,53.284,82.771,76.883,103.56,33.202,27.164,中,良,良,良,2019-04-17/23/44
413325820,23.533,3240.6,4168.0,45.687,31.865,955.57,702.01,46.131,72.721,76.612,53.490,35.999,30.319,中,中,中,差,2019-04-17/23/44
413329521,27.053,2983.3,4791.8,41.342,22.760,1070.7,1179.9,53.213,75.838,52.771,69.064,38.912,38.248,中,中,中,中,2019-04-17/23/44
413329522,25.797,4601.8,2400.5,19.156,25.924,825.02,980.78,46.308,86.053,57.680,64.983,35.963,26.453,优,良,差,良,2019-04-17/23/44
413329523,26.234,3217.4,6372.1,13.490,24.170,1352.0,1530.3,62.343,82.103,66.288,102.29,23.867,28.980,中,中,中,优,2019-04-17/23/44
413329526,27.851,5332.9,2747.7,48.814,31.507,1115.6,427.71,46.589,89.146,86.587,56.414,24.854,33.398,良,良,优,良,2019-04-17/23/44
413329527,22.629,4944.2,3770.8,24.470,25.110,628.42,267.19,35.240,71.007,84.515,74.675,39.825,36.135,中,中,中,中,2019-04-17/23/44
413329540,12.198,3496.8,4960.2,34.922,28.960,1236.6,392.18,48.653,80.066,77.700,84.657,25.828,32.378,良,中,中,良,2019-04-17/23/44
413325842,25.444,3654.3,6776.4,22.259,20.369,663.47,711.05,40.379,84.197,70.532,63.755,38.971,30.511,良,良,中,良,2019-04-17/23/44
413329560,18.121,4206.8,3353.2,47.195,22.472,535.85,527.26,35.989,85.267,75.433,78.651,25.417,35.200,差,中,良,中,2019-04-17/23/44
413325870,12.241,2592.7,2613.0,26.227,23.965,1005.8,793.90,48.055,83.804,80.290,68.035,37.070,30.934,良,良,良,良,2019-04-17/23/44
413329570,29.672,3708.6,4376.9,11.088,20.334,1096.9,481.06,46.748,76.984,51.692,70.572,25.905,34.687,中,良,中,良,2019-04-17/23/44
413325890,12.250,3640.2,4198.1,39.236,27.952,914.15,431.82,42.601,71.669,79.926,54.222,27.906,28.085,良,中,中,差,2019-04-17/23/44
413329580,27.622,5135.2,2556.8,29.224,28.154,1441.3,1609.9,64.925,72.849,59.420,66.317,30.193,29.202,中,中,良,中,2019-04-17/23/44
413329590,16.570,2789.9,2497.5,43.174,21.575,912.80,1065.2,48.908,72.876,85.347,50.123,34.728,26.359,良,中,中,中,2019-04-17/23/44
413329650,23.617,3602.8,2163.1,40.476,31.586,1013.4,644.27,46.710,84.255,55.984,63.606,20.841,34.623,中,良,良,良,2019-04-17/23/44
413325980,22.476,3267.5,3236.3,12.258,23.392,829.68,815.78,44.751,88.877,67.673,64.202,28.129,39.013,良,良,优,良,2019-04-17/23/44
413329690,13.088,3959.9,6343.5,27.036,20.370,1167.7,1356.8,56.922,77.924,89.501,95.614,31.964,37.013,差,优,良,良,2019-04-17/23/44
413329730,17.435,2367.5,6892.1,45.587,21.204,1040.4,759.94,48.407,86.674,61.644,55.684,27.538,33.512,良,中,中,中,2019-04-17/23/44
413326040,22.401,2154.9,5305.0,12.557,20.644,1398.8,277.39,50.749,74.591,77.561,85.230,27.583,32.092,中,差,良,中,2019-04-17/23/44
413329740,26.392,5652.8,4385.2,27.836,28.949,656.43,572.08,38.849,76.647,87.192,53.736,34.841,25.303,良,中,中,中,2019-04-17/23/44
413326060,22.573,2623.8,6952.0,21.388,23.922,741.76,464.39,39.479,79.123,72.968,62.429,25.784,27.171,良,中,良,中,2019-04-17/23/44
413329760,19.466,4758.8,4266.1,40.482,29.867,1254.4,335.37,48.441,77.002,72.403,55.654,38.204,33.322,中,良,中,良,2019-04-17/23/44
413329777,24.967,3598.1,6676.8,33.495,23.168,1060.3,1115.9,52.365,85.033,66.064,86.695,38.569,32.132,中,良,良,良,2019-04-17/23/44
413329780,23.732,2812.6,5288.0,41.347,27.108,1032.1,509.84,45.740,89.109,50.086,77.295,26.138,25.907,优,中,中,良,2019-04-17/23/44
413326090,17.781,3757.3,4467.2,39.093,26.642,565.21,204.33,33.347,82.815,66.131,85.659,32.367,39.614,良,良,优,差,2019-04-17/23/44
413329790,28.867,5612.2,2705.7,18.896,25.809,1228.3,960.41,54.170,85.644,71.307,58.411,35.528,33.777,中,差,良,良,2019-04-17/23/44
413329830,10.678,2108.9,2718.2,28.743,24.503,661.72,682.71,40.061,79.086,54.035,70.592,38.548,33.864,中,差,差,良,2019-04-17/23/44
413329840,22.602,2149.1,4063.9,26.587,28.407,833.82,636.43,43.040,83.435,51.979,70.307,22.804,27.454,良,中,优,良,2019-04-17/23/44
413329857,17.496,3400.7,4606.4,38.741,20.883,1136.0,291.80,45.638,83.583,59.617,51.789,29.226,37.771,良,良,中,中,2019-04-17/23/44
413329858,26.069,4207.9,3599.1,14.684,23.524,971.01,907.40,48.494,81.567,71.977,65.541,23.860,36.710,中,中,良,良,2019-04-17/23/44
413329859,28.271,6183.2,5833.3,34.856,27.956,733.49,829.98,42.969,88.124,85.258,67.667,22.294,37.523,良,优,良,中,2019-04-17/23/44
413329861,11.604,3724.8,4031.0,22.144,26.957,1497.3,1223.4,62.18,85.082,84.154,52.214,27.408,30.336,中,中,优,中,2019-04-17/23/44
413329862,21.153,3233.9,5705.6,21.504,21.798,574.29,548.84,36.974,75.453,64.659,68.931,26.542,39.622,中,良,良,良,2019-04-17/23/44
413329863,13.641,3117.6,5323.9,38.067,26.659,768.61,877.30,44.145,83.317,86.797,56.785,34.907,34.144,优,良,良,优,2019-04-17/23/44
413329864,27.584,5480.5,6849.3,19.314,25.843,1048.8,299.67,43.972,72.252,58.436,60.100,33.815,25.073,良,中,良,中,2019-04-17/23/44
413329866,10.116,3049.0,6167.7,40.329,27.696,740.82,700.64,41.822,78.973,73.908,62.639,39.061,26.882,中,良,良,中,2019-04-17/23/44
413329867,16.072,2332.5,6090.2,25.057,25.363,557.99,745.11,38.610,71.926,73.816,103.10,33.049,31.778,差,良,良,中,2019-04-17/23/44
413329868,12.632,3721.2,3864.7,11.166,21.681,703.66,648.49,40.558,82.791,63.971,67.103,30.710,28.590,良,中,良,中,2019-04-17/23/44
413329869,28.372,5658.0,3361.4,44.454,34.114,907.58,973.41,47.885,79.168,71.805,77.046,37.320,33.503,良,良,良,差,2019-04-17/23/44
413329872,22.285,2473.9,5608.8,15.956,21.464,931.32,1046.0,49.086,89.521,72.427,81.544,30.198,32.492,中,良,良,中,2019-04-17/23/44
413329873,25.613,3936.0,4696.7,41.939,25.026,1057.8,877.96,49.935,72.198,75.697,74.374,29.978,35.993,良,良,良,中,2019-04-17/23/44
413329874,27.302,5739.9,5961.0,48.497,35.684,598.24,399.84,35.963,81.942,83.411,62.248,32.259,30.998,中,中,中,优,2019-04-17/23/44
413329875,13.299,3400.1,4661.5,44.363,20.054,1469.2,714.63,56.530,70.200,62.160,68.020,31.492,39.343,差,差,中,良,2019-04-17/23/44
413329876,25.040,4348.5,4126.8,11.337,21.044,1210.0,408.31,48.283,79.271,68.638,73.448,34.199,27.340,良,中,中,差,2019-04-17/23/44
413329879,16.290,2930.4,3773.7,26.217,24.668,1395.6,346.89,51.380,70.629,87.250,58.463,24.618,37.680,中,中,良,良,2019-04-17/23/44
413329880,18.804,3715.6,3712.0,23.516,20.592,510.86,546.93,35.686,72.535,69.767,55.634,21.121,33.479,良,良,良,良,2019-04-17/23/44
413329882,20.352,2797.4,6052.2,13.729,24.554,857.18,529.05,42.434,78.070,67.805,78.691,30.383,30.476,中,中,良,中,2019-04-17/23/44
413329883,21.062,4364.6,6492.8,12.249,20.251,597.38,511.91,37.066,82.258,70.566,93.158,35.430,37.645,中,良,良,良,2019-04-17/23/44
413329886,24.199,3077.4,5299.5,24.166,21.466,1364.1,891.71,56.199,85.667,56.717,66.236,39.844,31.370,良,中,中,中,2019-04-17/23/44
413329887,27.044,2931.8,5743.9,10.122,22.387,1056.4,1219.6,53.324,80.955,67.044,58.952,37.992,30.998,中,良,良,中,2019-04-17/23/44
413329888,25.122,3465.1,4090.5,48.776,20.796,678.35,275.59,36.322,85.674,88.253,74.535,22.973,39.711,良,优,中,优,2019-04-17/23/44
413329890,12.686,2634.4,5686.2,35.606,21.950,985.35,239.07,42.097,81.997,82.782,75.094,20.358,28.803,中,中,中,良,2019-04-17/23/44
413329892,23.565,3101.4,2596.7,17.333,21.081,765.76,847.00,43.785,75.355,63.266,66.345,31.387,33.364,中,良,良,良,2019-04-17/23/44
413329893,12.331,3268.5,4428.8,46.018,23.986,868.82,568.10,43.057,86.446,55.150,67.918,30.546,26.220,中,优,中,中,2019-04-17/23/44
413329894,18.925,3559.8,6965.6,37.050,20.297,1223.7,695.04,51.424,78.369,75.128,51.502,26.206,28.508,良,中,良,良,2019-04-17/23/44
413329895,13.305,2585.4,6152.8,43.390,26.566,769.99,916.94,44.569,87.730,80.532,63.639,35.902,38.099,中,良,中,中,2019-04-17/23/44
413329896,20.475,3746.0,3477.5,22.430,26.815,1250.0,260.18,47.601,76.741,86.030,76.575,34.645,33.083,良,中,中,良,2019-04-17/23/44
413329897,13.960,2372.0,4588.8,10.684,22.238,1432.5,1209.3,60.743,72.646,69.628,52.970,24.509,26.979,良,良,中,中,2019-04-17/23/44
413329898,16.052,4019.1,6045.9,47.055,25.471,776.92,762.36,43.162,85.874,83.830,66.779,20.887,27.562,中,中,中,良,2019-04-17/23/44
413329901,27.342,3993.7,5087.2,32.502,30.167,1142.0,1204.5,54.885,71.394,89.969,74.113,22.666,25.825,良,差,良,良,2019-04-17/23/44
413329902,12.983,3306.7,6172.2,47.013,34.227,510.13,623.97,36.442,75.086,89.993,99.583,34.549,31.202,差,中,中,良,2019-04-17/23/44
413329903,13.028,2121.8,2740.1,11.363,23.775,771.33,776.21,43.188,76.374,53.384,63.668,39.895,26.458,良,中,良,优,2019-04-17/23/44
413329904,10.649,2575.7,2400.3,38.911,31.348,638.29,248.45,35.250,73.326,61.641,66.283,39.903,39.437,优,良,中,良,2019-04-17/23/44
413329905,11.963,3626.0,5076.1,16.135,22.201,1106.5,745.72,49.587,79.597,87.324,72.128,31.116,25.178,中,良,良,良,2019-04-17/23/44
413329906,29.006,3663.0,5596.3,11.003,23.244,1221.0,949.73,53.917,81.538,64.627,80.209,28.013,37.743,良,良,中,中,2019-04-17/23/44
413329907,16.626,3830.8,3771.8,16.142,21.750,1073.1,437.85,45.840,72.759,57.345,54.555,33.451,32.132,优,中,优,良,2019-04-17/23/44
413329908,21.195,2829.7,5890.2,49.124,27.889,821.32,673.21,43.158,86.062,89.057,65.200,38.125,28.974,优,优,中,良,2019-04-17/23/44
413329909,12.086,2418.9,2398.2,21.077,21.353,931.99,898.62,47.626,70.676,76.346,66.488,29.732,39.271,良,中,优,中,2019-04-17/23/44
413329910,16.240,3205.7,3274.3,49.055,33.047,1054.7,1232.1,53.415,82.397,52.730,58.919,23.930,29.463,中,差,中,良,2019-04-17/23/44
413329911,10.991,2276.9,2591.2,40.220,29.800,1061.6,732.57,48.557,89.091,84.426,69.444,38.506,36.695,良,中,中,优,2019-04-17/23/44
413329912,10.699,3542.8,6040.2,42.317,27.195,1211.4,1155.6,55.784,85.285,69.005,51.977,36.089,30.411,中,差,良,中,2019-04-17/23/44
413329913,12.333,3591.5,2463.5,21.269,26.760,1106.0,737.63,49.496,76.152,53.700,65.808,32.920,29.394,良,良,中,良,2019-04-17/23/44
413329915,24.368,5134.2,4056.6,23.682,27.076,1251.2,552.96,50.553,76.309,71.165,65.386,33.217,25.730,良,中,良,中,2019-04-17/23/44
413329916,26.812,4073.3,3206.9,16.578,23.729,887.63,205.14,39.804,88.859,78.320,60.634,21.078,26.188,优,中,良,良,2019-04-17/23/44
413329917,12.945,2387.2,3396.4,36.439,27.616,763.29,617.98,41.445,70.588,73.087,63.437,30.886,27.793,良,中,差,中,2019-04-17/23/44
413329918,11.725,2190.1,5495.0,35.683,27.841,1201.5,1137.0,55.4,85.213,68.376,54.209,24.163,30.962,良,良,中,良,2019-04-17/23/44
413329920,29.306,5786.5,4776.7,15.088,23.248,1304.3,416.02,50.246,87.732,67.435,87.364,39.334,30.625,中,中,优,中,2019-04-17/23/44
413329924,13.684,2586.4,3833.1,31.586,22.109,1004.4,1190.1,51.989,80.317,67.886,70.893,39.590,28.924,优,中,中,优,2019-04-17/23/44
413329930,16.737,2987.1,2073.5,22.414,20.960,1323.5,1211.4,58.584,71.493,89.488,54.322,36.751,32.575,良,良,良,中,2019-04-17/23/44
413329940,17.614,2589.5,5091.1,44.425,33.506,731.59,219.23,36.824,86.176,86.683,94.914,20.275,30.047,中,中,良,良,2019-04-17/23/44
413329951,29.197,3495.7,5808.1,35.236,21.915,1306.5,861.24,54.742,87.141,69.796,79.011,26.933,30.872,中,中,中,中,2019-04-17/23/44
413329970,19.335,2309.8,2984.8,34.020,22.896,705.39,532.66,39.434,82.941,61.622,60.048,32.256,27.767,中,中,优,良,2019-04-17/23/44
413329976,14.420,2660.9,4034.9,21.178,23.717,1252.2,854.68,53.590,79.061,76.874,55.153,25.932,25.102,良,中,良,良,2019-04-17/23/44
413330009,15.256,2170.0,5363.4,28.625,29.440,929.18,586.73,44.450,88.294,72.762,93.700,27.883,39.678,中,优,差,良,2019-04-17/23/44
413330010,20.579,4120.1,6869.9,37.139,31.382,1076.6,742.93,48.961,73.186,67.730,57.679,20.802,38.071,良,中,中,良,2019-04-17/23/44
413330020,15.506,3714.7,3984.4,38.881,24.946,1043.1,329.99,44.161,81.678,83.384,60.737,22.823,34.291,中,良,中,良,2019-04-17/23/44
413330030,15.428,4306.7,6345.6,39.728,27.551,1374.4,1437.8,61.866,82.525,52.860,61.188,20.149,37.237,中,良,优,差,2019-04-17/23/44
413330040,15.064,2380.6,2980.9,47.560,33.519,893.53,217.02,40.040,75.638,88.649,63.515,35.569,32.954,差,中,良,差,2019-04-17/23/44
413330050,15.113,2986.6,6149.6,22.715,23.145,1211.5,334.85,47.578,73.220,55.903,82.213,27.556,30.135,良,良,中,良,2019-04-17/23/44
413330077,14.764,3028.1,5940.1,23.513,21.386,787.62,250.49,38.257,80.524,57.424,61.030,21.690,31.021,中,良,良,中,2019-04-17/23/44
413330080,19.642,3735.0,6360.1,33.893,20.073,784.10,438.06,40.062,75.425,81.661,74.140,39.516,25.526,良,中,良,良,2019-04-17/23/44
413330090,18.572,4615.3,3450.4,21.026,22.333,1011.6,1052.4,50.756,70.972,69.897,53.335,30.615,32.622,中,中,中,良,2019-04-17/23/44
413330130,20.769,2388.7,3157.8,37.703,27.999,628.89,368.66,36.264,79.319,66.307,51.026,30.202,39.929,良,中,良,中,2019-04-17/23/44
413330140,14.300,2230.8,4056.4,20.070,23.853,1229.5,1185.6,56.446,72.856,61.548,50.611,37.963,33.553,中,良,中,中,2019-04-17/23/44
413330150,25.224,2878.2,2857.3,41.223,31.691,938.00,462.48,43.384,70.565,86.312,74.509,35.617,34.417,中,优,良,良,2019-04-17/23/44
413330170,16.925,3688.5,5631.5,45.707,28.130,1147.3,530.27,48.248,74.708,88.246,95.468,33.907,26.941,差,中,优,良,2019-04-17/23/44
413330188,29.787,2188.1,3313.6,24.165,22.404,1430.6,1415.5,62.766,82.083,68.095,73.192,37.567,33.736,优,中,差,中,2019-04-17/23/44
413330220,27.743,2974.7,3087.3,40.227,23.838,1179.8,1264.3,56.239,73.062,82.044,62.389,27.480,38.107,良,优,良,差,2019-04-17/23/44
413330230,16.394,3801.7,2057.0,17.467,20.488,724.83,253.14,37.028,79.822,85.887,54.054,22.453,34.044,中,差,优,良,2019-04-17/23/44
413330260,10.739,3581.7,2476.9,11.091,22.907,630.92,455.16,37.17,73.984,74.338,69.969,39.658,27.058,良,中,良,优,2019-04-17/23/44
413330270,27.678,3736.6,2193.1,42.260,21.691,1181.6,260.37,46.235,78.544,59.925,61.605,20.173,33.061,中,差,中,中,2019-04-17/23/44
413330280,27.832,3556.7,5778.5,46.818,27.314,1221.5,893.20,53.361,83.945,71.047,51.391,28.007,28.723,优,差,良,中,2019-04-17/23/44
413330290,28.854,2937.5,4036.7,19.379,25.561,1279.4,933.43,54.922,73.583,62.492,83.905,29.311,36.362,中,中,中,良,2019-04-17/23/44
413330310,22.911,3630.1,6466.5,10.832,21.066,1361.0,1328.3,60.503,75.109,51.792,99.628,28.294,25.645,中,中,良,中,2019-04-17/23/44
413330330,26.812,2233.2,2376.0,14.638,22.804,1494.6,373.59,53.627,86.580,82.251,57.684,22.552,26.577,中,良,中,中,2019-04-17/23/44
413330340,13.820,2411.3,3607.0,41.161,20.509,800.18,603.58,42.039,82.317,87.622,77.315,24.094,31.776,良,中,中,中,2019-04-17/23/44
413330368,21.602,2701.8,5245.6,29.613,26.548,1159.7,824.02,51.434,88.464,79.210,89.022,24.486,31.569,良,差,良,差,2019-04-17/23/44
413330371,24.509,5650.2,2395.8,26.529,25.357,1386.7,1301.6,60.75,86.281,59.946,69.636,27.060,39.822,中,良,中,优,2019-04-17/23/44
413330372,17.245,2604.2,5955.2,22.613,20.956,816.02,238.24,38.702,86.415,59.452,64.796,31.558,28.590,优,中,优,良,2019-04-17/23/44
413330376,27.876,2109.4,6598.0,30.208,27.373,744.66,233.49,37.228,72.872,83.613,73.982,26.226,35.455,良,良,中,中,2019-04-17/23/44
413330377,22.967,4953.4,5468.0,16.735,24.178,641.22,409.44,36.918,87.184,56.908,66.887,34.282,36.813,中,中,良,差,2019-04-17/23/44
413330378,17.642,3274.2,4628.5,10.091,20.499,1113.2,1036.0,52.624,75.968,67.710,52.656,39.616,26.630,良,良,良,良,2019-04-17/23/44
413330379,21.931,3800.2,5672.4,38.761,26.955,905.93,694.53,45.063,70.564,56.407,89.588,38.574,30.689,中,良,中,良,2019-04-17/23/44
413330380,27.084,2524.3,2893.5,23.635,24.587,1171.6,1094.1,54.373,71.939,63.210,64.312,32.289,29.534,良,中,良,中,2019-04-17/23/44
413330381,25.132,5739.8,2276.4,38.171,28.201,580.02,460.71,36.207,78.658,78.674,50.115,37.925,38.645,良,良,中,良,2019-04-17/23/44
413330382,28.478,5942.8,6181.9,30.695,25.543,696.72,811.13,42.045,81.033,86.900,94.048,21.214,27.583,良,中,良,良,2019-04-17/23/44
413330383,23.529,3624.7,2838.1,22.393,20.857,917.65,637.94,44.732,89.287,74.434,66.430,30.131,25.690,中,中,中,中,2019-04-17/23/44
413330384,20.547,2328.8,5232.6,24.986,23.088,932.13,758.45,46.227,84.824,80.007,95.545,36.342,26.416,差,中,良,良,2019-04-17/23/44
413330385,12.625,2976.2,6849.5,49.919,24.461,1452.1,1313.6,62.177,84.904,81.214,104.47,25.240,37.961,良,差,中,中,2019-04-17/23/44
413330386,10.266,3054.5,3690.3,23.579,25.230,878.72,535.96,42.934,89.651,65.206,64.759,23.873,31.440,中,差,中,差,2019-04-17/23/44
413330387,23.532,3509.2,4210.4,29.713,29.261,1230.3,290.14,47.507,87.847,72.505,54.942,35.959,28.032,良,良,良,良,2019-04-17/23/44
413330388,22.953,3132.7,6792.6,36.302,23.731,1229.2,353.84,48.122,72.015,87.454,87.391,33.979,25.200,中,良,中,中,2019-04-17/23/44
413330389,23.172,2456.7,3487.9,42.632,21.209,867.51,972.53,47.075,75.191,58.375,71.023,39.072,26.341,中,中,中,良,2019-04-17/23/44
413330390,26.578,4983.7,3566.1,44.384,29.432,690.50,568.04,39.490,76.952,88.812,67.693,33.040,36.364,中,中,中,中,2019-04-17/23/44
413330391,29.741,5982.4,2187.6,29.767,25.999,745.66,748.69,42.400,85.324,82.460,56.946,30.926,36.763,中,良,中,良,2019-04-17/23/44
413330392,15.718,2620.0,3261.1,37.976,29.617,1230.5,1154.9,56.159,89.163,73.466,51.888,34.158,37.019,中,良,中,中,2019-04-17/23/44
